"From Date","PM2_5","PM10","NO2","SO2","CO_ug","Ozone","Temp","RH","WS","BP","WD","RF"
2014-02-02,14.5116421568627,0,1.77578431372549,0.774313725490196,0,1.2119362745098,2.50112745098039,13.8217156862745,0.0651470588235294,168.63262254902,5.05401960784314,0
2014-02-03,15.8088480392157,14.5203431372549,1.7790931372549,0.623774509803922,0,1.70629901960784,3.03605392156863,13.3879656862745,0.0664460784313726,175.275171568627,11.0163970588235,0
2014-02-04,15.2351715686275,14.7992156862745,2.74085784313726,0.945857843137255,0,1.78330882352941,2.89279411764706,11.4216666666667,0.0804656862745098,153.533504901961,11.1678676470588,0
2014-02-05,13.1767401960784,14.1220098039216,1.43365196078431,0.645833333333333,0,1.63870098039216,3.06078431372549,13.365,0.0702696078431373,178.512867647059,13.0171568627451,0
2014-02-06,15.8937990196078,17.1577205882353,1.09009803921569,0.898897058823529,0,1.84634803921569,3.22196078431373,13.0354901960784,0.110539215686275,178.242254901961,5.97156862745098,0
2014-02-07,15.713431372549,8.36490196078431,1.06941176470588,0.949558823529412,0,2.48676470588235,2.94436274509804,11.794387254902,0.200735294117647,153.373578431373,5.50884803921569,0
2014-02-08,5.13191176470588,5.55710784313726,0.398259803921569,0.413602941176471,0,1.55232843137255,2.07259803921569,13.2377450980392,0.12953431372549,143.487426470588,8.73436274509804,0
2014-02-09,5.40134803921569,0,0.935245098039216,0.56453431372549,0,0.756127450980392,2.45245098039216,11.8919607843137,0.15078431372549,178.232990196078,18.8974264705882,0
2014-02-10,9.03401960784314,5.48602941176471,1.1590931372549,0.409338235294118,0,2.11112745098039,2.33490196078431,11.2228921568627,0.0929656862745098,177.996299019608,13.5592892156863,0
2014-02-11,13.5800980392157,14.104681372549,3.24838235294118,0.532058823529412,0,2.63928921568627,2.54411764705882,11.9098039215686,0.101421568627451,178.338210784314,14.035931372549,0
2014-02-12,10.9202941176471,11.7739950980392,2.32700980392157,0.699142156862745,0,3.30411764705882,2.41642156862745,11.1028676470588,0.15,166.069362745098,18.7679166666667,0
2014-02-13,13.4280637254902,15.4979901960784,2.97674019607843,0.463235294117647,0,2.69772058823529,2.49281862745098,9.40490196078431,0.13875,153.725367647059,12.0814705882353,0
2014-02-14,6.03210784313726,2.51151960784314,2.45622549019608,0.526960784313726,0,1.54553921568627,2.3125,16.5766176470588,0.181862745098039,178.326519607843,5.71142156862745,0
2014-02-15,7.76708333333333,0.0685049019607843,2.44147058823529,0.522475490196078,0,2.19811274509804,1.96370098039216,13.5405637254902,0.0943627450980392,150.978578431373,4.16058823529412,0
2014-02-16,13.2997794117647,0.077671568627451,3.05357843137255,0.524509803921569,0,2.17137254901961,2.38627450980392,15.4132598039216,0.141740196078431,178.39181372549,14.6714705882353,0
2014-02-17,8.90514705882353,3.97571078431373,2.26754901960784,0.484485294117647,0,3.01649509803922,2.64223039215686,13.1092647058824,0.19625,176.027769607843,18.3241176470588,0
2014-02-18,9.60122549019608,7.75480392156863,2.07313725490196,0.526544117647059,0,3.81502450980392,2.78482843137255,11.8407843137255,0.174632352941176,178.396642156863,16.7325245098039,0
2014-02-19,13.1117647058824,12.6932598039216,3.07441176470588,0.781053921568628,0,1.89855392156863,2.8180637254902,12.8523529411765,0.0776225490196078,178.506593137255,6.05950980392157,0
2014-02-20,19.2233088235294,22.7016666666667,3.42414215686275,0.540245098039216,0,2.09311274509804,3.00563725490196,13.3772794117647,0.088406862745098,178.515269607843,5.84404411764706,0
2014-02-21,16.5335539215686,17.9654166666667,3.10105392156863,0.431372549019608,0,2.29428921568627,3.09928921568627,13.2248039215686,0.210024509803922,178.3975,8.35154411764706,0
2014-02-22,11.9360784313725,11.2511519607843,2.49995098039216,0.518578431372549,0,2.00975490196078,2.86708333333333,15.4164950980392,0.159730392156863,175.250882352941,11.6488725490196,0
2014-02-23,11.1580637254902,11.3827450980392,2.35377450980392,0.317401960784314,0,2.22629901960784,2.90276960784314,15.5519117647059,0.141838235294118,177.912867647059,18.3232352941176,0
2014-02-24,9.41149509803922,7.57867647058824,2.50230392156863,0.306372549019608,0,2.70946078431373,2.93325980392157,13.1003676470588,0.134044117647059,178.038480392157,17.680318627451,0
2014-02-25,12.519068627451,13.808112745098,3.12394607843137,0.582107843137255,0,2.8543137254902,3.19541666666667,12.1292647058824,0.085906862745098,178.241029411765,12.9716666666667,0
2014-02-26,15.1477696078431,15.7037990196078,4.93828431372549,1.00490196078431,0,2.15916666666667,3.4369362745098,11.4156617647059,0.11031862745098,178.25943627451,4.9894362745098,0
2014-02-27,10.115637254902,10.1571323529412,4.40085784313725,0.579656862745098,0,1.92617647058824,2.88247549019608,11.4378431372549,0.142941176470588,150.850490196078,5.26,0
2014-02-28,7.63365196078431,3.79279411764706,2.80914215686275,0.647058823529412,0,2.73629901960784,1.64414215686275,9.26039215686275,0.123357843137255,106.41487745098,4.45294117647059,0
2014-03-01,8.32953431372549,5.71661764705882,4.55029411764706,0.604607843137255,0,2.56196078431373,2.78558823529412,16.2052941176471,0.127573529411765,178.232205882353,11.5156862745098,0
2014-03-02,7.07480392156863,6.29365196078431,2.16105392156863,0.414632352941176,0,2.71664215686275,2.8044362745098,15.16875,0.133774509803922,178.180024509804,14.7376960784314,0
2014-03-03,6.49762254901961,7.22990196078431,2.65107843137255,0.522254901960784,0,3.08705882352941,3.22218137254902,12.2410784313725,0.125220588235294,177.978823529412,16.7609803921569,0
2014-03-04,8.23759803921569,9.75223039215686,4.01688725490196,0.579044117647059,0,2.85671568627451,3.39188725490196,12.0536519607843,0.131323529411765,177.972205882353,15.0607598039216,0
2014-03-05,10.6382598039216,10.8691176470588,4.58492647058824,0.57781862745098,0,2.84730392156863,2.39338235294118,7.53622549019608,0.116053921568627,121.457352941176,0.756299019607843,0
2014-03-06,4.025,7.03855392156863,3.09438725490196,0.338235294117647,0,3.39509803921569,2.88953431372549,9.3352205882353,0.144828431372549,148.709656862745,9.86492647058824,0
2014-03-07,9.01093137254902,9.72767156862745,2.75791666666667,0.455882352941176,0,3.43473039215686,3.43578431372549,10.6542892156863,0.162720588235294,178.532205882353,18.7816176470588,0
2014-03-08,8.33240196078431,8.31196078431372,2.97519607843137,0.466911764705882,0,3.67588235294118,3.64220588235294,10.6694362745098,0.178161764705882,178.43362745098,18.7860539215686,0
2014-03-09,9.37887254901961,9.23632352941177,3.63061274509804,0.518186274509804,0,3.7469362745098,3.74411764705882,11.2358823529412,0.143308823529412,173.604975490196,13.7963725490196,0
2014-03-10,6.35186274509804,4.19678921568627,3.79049019607843,0.588235294117647,0,3.18480392156863,3.49480392156863,10.6801715686275,0.21156862745098,173.322328431373,6.08014705882353,0
2014-03-11,7.68227941176471,5.01455882352941,3.02637254901961,0.669117647058824,0,3.79794117647059,3.26242647058824,10.1129166666667,0.300343137254902,155.954362745098,5.47122549019608,0
2014-03-12,7.20730392156863,3.61026960784314,3.22044117647059,0.694240196078431,0,2.8953431372549,3.24063725490196,12.2264215686275,0.15281862745098,166.105857843137,10.1110294117647,0
2014-03-13,7.2228431372549,5.32362745098039,2.75012254901961,0.678308823529412,0,3.62553921568627,2.85737745098039,9.14786764705882,0.190245098039216,148.826200980392,18.8587254901961,0
2014-03-14,8.80382352941177,9.25088235294118,2.50666666666667,0.607230392156863,0,3.29921568627451,2.86526960784314,7.92852941176471,0.120490196078431,138.679117647059,18.330931372549,0
2014-03-15,10.7064705882353,12.7583823529412,3.70083333333333,0.540441176470588,0,3.64276960784314,3.88767156862745,10.6648774509804,0.123406862745098,178.333553921569,14.6473284313725,0
2014-03-16,10.0905637254902,10.748137254902,3.24583333333333,0.560661764705882,0,3.69147058823529,4.18490196078431,10.3284068627451,0.141691176470588,178.359656862745,15.487181372549,0
2014-03-17,10.6633823529412,10.3027450980392,2.95884803921569,0.511029411764706,0,3.60897058823529,4.50870098039216,9.95075980392157,0.164411764705882,177.953848039216,11.5051715686275,0
2014-03-18,8.17593137254902,5.25774509803922,2.06377450980392,0.466102941176471,0,3.54919117647059,4.35982843137255,10.4584803921569,0.206936274509804,177.85943627451,14.57,0
2014-03-19,7.55892156862745,4.05333333333333,2.23100490196078,0.522058823529412,0,3.40921568627451,3.82973039215686,10.5547058823529,0.218406862745098,173.052867647059,18.2111519607843,0
2014-03-20,8.68987745098039,5.85352941176471,2.89639705882353,0.477941176470588,0,2.88188725490196,3.84541666666667,9.52968137254902,0.161691176470588,175.323333333333,15.6630147058824,0
2014-03-21,10.7888970588235,9.05497549019608,4.9230637254902,0.758578431372549,0,2.86303921568627,4.24411764705882,9.56107843137255,0.151519607843137,177.545269607843,7.43666666666667,0
2014-03-22,10.1734803921569,8.32132352941176,3.42200980392157,0.711593137254902,0,3.45299019607843,4.4443137254902,9.65281862745098,0.13968137254902,177.27887254902,6.19632352941177,0
2014-03-23,10.7161029411765,9.55137254901961,4.33414215686275,0.855392156862745,0,1.54845588235294,4.1084068627451,10.3598039215686,0.178308823529412,177.460220588235,6.9740931372549,0
2014-03-24,7.83607843137255,4.29899509803922,2.76421568627451,0.605808823529412,0,1.63075980392157,3.46441176470588,10.7038725490196,0.205735294117647,155.395294117647,6.68129901960784,0
2014-03-25,10.320637254902,9.44982843137255,3.63208333333333,0.777769607843137,0,2.03262254901961,3.30953431372549,8.21436274509804,0.0818627450980392,137.987450980392,5.72330882352941,0
2014-03-26,11.6396078431373,10.580637254902,3.69862745098039,0.63828431372549,0,2.13605392156863,4.19348039215686,10.2710049019608,0.189705882352941,178.173946078431,6.63950980392157,0
2014-03-27,9.52134803921569,7.97196078431373,3.62625,0.601323529411765,0,1.12321078431373,3.73174019607843,10.7831862745098,0.165392156862745,168.921151960784,16.1463235294118,0
2014-03-28,9.38071078431373,6.73458333333333,3.90078431372549,0.752450980392157,0,2.79551470588235,3.66845588235294,10.5577450980392,0.126838235294118,161.253406862745,8.97328431372549,0
2014-03-29,10.7947794117647,4.28009803921569,2.49514705882353,0.424828431372549,0,3.12051470588235,2.80188725490196,7.1996568627451,0.150588235294118,116.472916666667,9.42125,0
2014-03-30,6.79151960784314,3.21963235294118,2.19529411764706,0.391960784313725,0,4.29985294117647,4.03600490196078,10.144681372549,0.242990196078431,178.211102941176,19.2195098039216,0
2014-03-31,7.06742647058824,3.56963235294118,2.46416666666667,0.483725490196078,0,4.82571078431373,4.11171568627451,8.50075980392157,0.223774509803922,178.034019607843,18.9539705882353,0
2014-04-01,8.01791666666667,4.92526960784314,2.8171568627451,0.501421568627451,0,4.46480392156863,4.28220588235294,8.10620098039216,0.171985294117647,178.15693627451,15.2543382352941,0
2014-04-02,10.0817892156863,11.9871323529412,5.35428921568628,1.27154411764706,0,5.69612745098039,4.38200980392157,8.59379901960784,0.166495098039216,178.087254901961,7.12352941176471,0
2014-04-03,12.2721078431373,7.04776960784314,6.18914215686275,1.13235294117647,0,7.45982843137255,3.25990196078431,8.30899509803922,0.172132352941177,143.608161764706,16.8373039215686,0
2014-04-04,9.05083333333333,8.18463235294118,6.67448529411765,0.930955882352941,0,7.26541666666667,3.75362745098039,7.34492647058824,0.193725490196078,151.08862745098,18.5053676470588,0
2014-04-05,8.90164215686274,7.22071078431373,6.21259803921569,0.786176470588235,0,6.20507352941177,4.5596568627451,8.96561274509804,0.200147058823529,178.081642156863,19.0983578431373,0
2014-04-06,14.0701470588235,10.6241911764706,8.17460784313725,1.71987745098039,0,6.31875,5.00174019607843,8.02122549019608,0.140588235294118,178.187696078431,12.8348529411765,0
2014-04-07,14.7830882352941,3.99946078431373,6.71073529411765,1.04313725490196,0,7.50936274509804,4.41377450980392,9.38879901960784,0.333995098039216,175.81125,5.62387254901961,0
2014-04-08,15.9786764705882,2.96924019607843,7.54345588235294,0.872254901960784,0,8.7125,2.82338235294118,5.98392156862745,0.187156862745098,118.799779411765,19.0237745098039,0
2014-04-09,18.1804166666667,7.53595588235294,7.72539215686275,0.928259803921569,0,7.43816176470588,3.93264705882353,6.60272058823529,0.208333333333333,155.833676470588,18.1372794117647,0
2014-04-10,16.7275245098039,7.29975490196078,8.58012254901961,1.39480392156863,0,8.47563725490196,3.80531862745098,5.62960784313726,0.170147058823529,151.110514705882,17.0232843137255,0
2014-04-11,19.9667647058824,10.1407352941176,8.69323529411765,1.31078431372549,0,7.54433823529412,3.81551470588235,4.53610294117647,0.163235294117647,138.692107843137,11.4688480392157,0
2014-04-12,20.6732598039216,11.9309558823529,10.5281617647059,2.2746568627451,0,9.34808823529412,4.94507352941177,6.92105392156863,0.130710784313726,178.199509803922,9.42938725490196,0
2014-04-13,14.9987745098039,10.4971323529412,9.34973039215686,1.75044117647059,0,8.07600490196078,2.62622549019608,4.1775,0.167475490196078,101.645833333333,1.23053921568627,0
2014-04-14,6.92980392156863,10.8154166666667,8.49453431372549,1.17588235294118,0,7.76573529411765,3.08183823529412,5.22727941176471,0.137696078431373,119.054754901961,0,0
2014-04-15,17.4594852941177,15.2878676470588,12.5397058823529,1.69512254901961,0,7.53348039215686,4.62382352941177,7.05144607843137,0.100808823529412,163.558897058824,5.94708333333333,0
2014-04-16,17.382181372549,11.2039705882353,10.8535294117647,1.74223039215686,0,4.59058823529412,3.68644607843137,7.22291666666667,0.135686274509804,143.626666666667,10.0865441176471,0
2014-04-17,15.834068627451,11.8808823529412,10.2696078431373,1.40519607843137,0,4.51044117647059,4.46227941176471,8.66875,0.213946078431373,178.635906862745,4.49142156862745,0
2014-04-18,13.1708578431373,6.80958333333333,8.12095588235294,0.88796568627451,0,4.88254901960784,4.07509803921569,11.5565441176471,0.276151960784314,178.827745098039,6.98789215686275,0
2014-04-19,14.2805882352941,8.94308823529412,9.40698529411765,1.0965931372549,0,4.80671568627451,4.19924019607843,10.3802941176471,0.16156862745098,178.625343137255,7.01823529411765,0
2014-04-20,18.1961029411765,14.6777205882353,13.9315931372549,1.81325980392157,0,5.33882352941176,4.58345588235294,8.48156862745098,0.119828431372549,178.581397058824,8.69002450980392,0
2014-04-21,17.48,10.6040441176471,12.3172058823529,1.26267156862745,0,5.8840931372549,4.87924019607843,6.51049019607843,0.165098039215686,178.492965686275,17.0604901960784,0
2014-04-22,20.5750735294118,7.0830637254902,8.7828431372549,1.13544117647059,0,6.87117647058824,4.92904411764706,6.77225490196078,0.22906862745098,178.587720588235,13.663112745098,0
2014-04-23,22.9546568627451,10.3874019607843,9.84580882352941,0.958063725490196,0,6.45176470588235,4.98688725490196,7.0621568627451,0.166740196078431,178.554852941176,18.1451960784314,0
2014-04-24,22.8372303921569,15.9649019607843,12.8122794117647,1.11279411764706,0,5.75294117647059,5.2018137254902,6.65176470588235,0.173700980392157,178.267818627451,18.2335784313726,0
2014-04-25,20.2816911764706,16.7160784313725,12.8319362745098,1.03017156862745,0,5.03269607843137,5.37375,6.52936274509804,0.158014705882353,178.277573529412,17.5515196078431,0
2014-04-26,20.9220098039216,16.6663725490196,11.2184068627451,1.03401960784314,0,6.50007352941177,5.67879901960784,6.4584068627451,0.174313725490196,178.188235294118,17.0181862745098,0
2014-04-27,18.0033088235294,12.6486764705882,10.7334803921569,1.09551470588235,0,6.96357843137255,5.67421568627451,6.03769607843137,0.178308823529412,178.247696078431,18.139362745098,0
2014-04-28,17.0312990196078,8.14311274509804,9.05169117647059,1.16147058823529,0,4.60887254901961,5.57857843137255,5.37289215686274,0.201004901960784,173.24362745098,16.6715441176471,0
2014-04-29,13.9935784313726,3.42698529411765,12.4818137254902,1.06825980392157,0,5.01438725490196,5.85791666666667,5.72031862745098,0.165563725490196,178.17931372549,14.9872303921569,0
2014-04-30,18.6077941176471,10.3891176470588,16.016862745098,1.05080882352941,0,5.04524509803922,5.98115196078431,5.65350490196078,0.132205882352941,178.078578431373,12.1738480392157,0
2014-05-01,15.4768137254902,10.5483088235294,10.4214460784314,0.925171568627451,0,2.97811274509804,6.10955882352941,5.50348039215686,0.1625,177.845073529412,14.4442401960784,0
2014-05-02,10.4877696078431,7.4796568627451,5.35531862745098,0.761446078431373,0,4.29852941176471,6.09333333333333,5.29382352941177,0.201421568627451,177.616029411765,12.6984558823529,0
2014-05-03,9.12970588235294,4.68776960784314,4.23526960784314,0.846200980392157,0,4.52605392156863,5.1871568627451,6.67799019607843,0.247475490196078,165.738774509804,7.41884803921569,0
2014-05-04,9.96399509803922,6.40507352941177,4.59188725490196,0.708946078431373,0,2.71519607843137,3.87625,4.48571078431373,0.0930392156862745,118.950588235294,9.84725490196079,0
2014-05-05,9.58602941176471,5.38649509803922,3.57872549019608,0.718137254901961,0,2.87544117647059,4.77093137254902,7.00703431372549,0.194877450980392,153.477426470588,7.30575980392157,0
2014-05-06,14.6978676470588,7.63897058823529,5.68617647058824,0.911446078431373,0,4.55720588235294,5.2006862745098,9.06088235294118,0.217328431372549,175.788480392157,5.2256862745098,0
2014-05-07,27.3085049019608,18.7711764705882,10.4323529411765,1.09022058823529,0,5.32024509803922,5.59161764705882,8.75151960784314,0.125147058823529,178.184583333333,8.4519362745098,0
2014-05-08,35.1511274509804,22.4142892156863,10.9936029411765,1.76333333333333,0,5.18401960784314,5.40117647058824,7.93117647058824,0.210490196078431,170.646519607843,15.3445098039216,0
2014-05-09,25.1089950980392,12.7529656862745,10.8469362745098,2.81428921568627,0,6.24279411764706,5.26149509803922,7.22963235294118,0.179142156862745,170.772132352941,13.2742647058824,0
2014-05-10,27.985637254902,14.3869607843137,11.7570588235294,2.53328431372549,0,7.53154411764706,5.45200980392157,7.15078431372549,0.205980392156863,175.55262254902,6.77323529411765,0
2014-05-11,10.0792647058824,7.2518137254902,4.33063725490196,0.660661764705882,0,6.12828431372549,5.15046568627451,8.34105392156863,0.196617647058824,178.153504901961,10.3954656862745,0
2014-05-12,19.0542647058824,12.854068627451,6.40664215686275,1.16394607843137,0,5.5053431372549,4.94281862745098,9.98264705882353,0.218161764705882,178.23943627451,11.5657107843137,0
2014-05-13,13.5609558823529,4.36428921568627,5.76426470588235,1.57566176470588,0,5.63448529411765,4.35595588235294,12.7089950980392,0.256225490196078,178.493137254902,8.92828431372549,0
2014-05-14,11.8116911764706,4.71639705882353,7.01838235294118,1.80634803921569,0,5.88862745098039,4.6393137254902,10.8230882352941,0.224656862745098,175.888455882353,13.7808823529412,0
2014-05-15,14.756887254902,9.19046568627451,8.04127450980392,1.50419117647059,0,6.76811274509804,4.09485294117647,7.05112745098039,0.179093137254902,138.519166666667,8.34132352941176,0
2014-05-16,15.9219117647059,9.1565931372549,7.59333333333333,0.920514705882353,0,6.44009803921569,5.42352941176471,8.67357843137255,0.209117647058824,178.029044117647,17.6070588235294,0
2014-05-17,14.5539460784314,10.2359803921569,6.30747549019608,0.892524509803922,0,5.33637254901961,5.28742647058824,9.13105392156863,0.186666666666667,178.540906862745,13.741568627451,0
2014-05-18,19.1945588235294,9.47384803921569,7.16382352941177,0.972377450980392,0,6.16428921568628,5.47977941176471,7.95325980392157,0.212916666666667,175.844362745098,16.4054656862745,0
2014-05-19,14.0074264705882,7.65134803921569,3.97735294117647,0.908799019607843,0,5.3218137254902,5.38041666666667,7.2244362745098,0.256274509803922,173.756715686275,16.7996568627451,0
2014-05-20,11.602818627451,8.71997549019608,3.63504901960784,0.916666666666667,0,5.30742647058824,5.77769607843137,6.77916666666667,0.241813725490196,178.418406862745,18.7913725490196,0
2014-05-21,16.5929166666667,10.021568627451,6.32333333333333,1.07191176470588,0,6.4105637254902,5.77796568627451,6.73899509803922,0.240686274509804,178.219705882353,19.0066421568627,0
2014-05-22,21.1632843137255,9.79938725490196,10.4213725490196,1.00794117647059,0,7.00786764705882,5.90558823529412,6.39406862745098,0.192671568627451,177.944730392157,16.0451715686275,0
2014-05-23,22.0856617647059,11.3958333333333,11.3235539215686,1.47526960784314,0,4.91223039215686,6.06117647058824,6.58801470588235,0.276348039215686,178.450759803922,10.2067892156863,0
2014-05-24,15.4375245098039,6.20583333333333,6.42080882352941,2.62102941176471,0,7.49149509803922,5.64453431372549,7.36235294117647,0.260833333333333,178.723970588235,8.12365196078431,0
2014-05-25,16.8465441176471,6.0205637254902,8.36223039215686,1.42529411764706,0,5.4680637254902,5.57901960784314,7.68571078431373,0.210588235294118,176.307794117647,10.4075490196078,0
2014-05-26,15.5359803921569,5.32698529411765,7.91191176470588,2.81602941176471,0,5.52803921568628,5.20911764705882,9.51110294117647,0.185661764705882,178.631617647059,4.82049019607843,0
2014-05-27,20.3628676470588,10.6939950980392,11.7570343137255,1.76754901960784,0,5.66389705882353,5.68102941176471,8.83644607843137,0.140122549019608,178.842647058824,7.4894362745098,0
2014-05-28,23.4111519607843,12.8817892156863,14.2641666666667,2.39720588235294,0,4.69196078431373,5.73115196078431,7.57561274509804,0.124387254901961,171.07681372549,7.29046568627451,0
2014-05-29,23.8533088235294,13.5108333333333,13.4588235294118,3.18808823529412,0,6.3430637254902,5.76205882352941,6.76549019607843,0.122598039215686,163.569583333333,9.42571078431373,0
2014-05-30,37.1772303921569,26.8193382352941,9.29561274509804,2.61950980392157,0,4.08026960784314,3.51164215686275,4.58926470588235,0.0999509803921569,101.658137254902,5.87075980392157,0
2014-05-31,16.37375,14.6133578431373,7.99299019607843,0.466225490196078,0,5.57781862745098,3.1619362745098,3.98404411764706,0.116029411764706,91.6107107843137,0,0
2014-06-01,11.7085539215686,8.41894607843137,5.51438725490196,0.653700980392157,0,5.77688725490196,3.72531862745098,5.51269607843137,0.22406862745098,118.763799019608,0,0
2014-06-02,14.6803676470588,11.1462009803922,9.70669117647059,0.736887254901961,0,6.06950980392157,3.9084068627451,5.01617647058824,0.110735294117647,119.00125,0,0
2014-06-03,18.072181372549,10.1271568627451,10.4096078431373,4.20759803921569,0,6.27475490196078,5.33544117647059,5.47666666666667,0.179803921568627,151.128970588235,10.0204411764706,0
2014-06-04,20.5432598039216,11.6788970588235,12.3566176470588,3.6931862745098,0,6.06458333333333,6.37517156862745,5.86642156862745,0.173137254901961,173.34125,16.8283823529412,0
2014-06-05,25.3013480392157,13.0295098039216,12.5129166666667,3.29301470588235,0,6.45860294117647,4.54078431372549,4.02509803921569,0.127769607843137,123.594705882353,1.86078431372549,0
2014-06-06,17.0329166666667,13.3605882352941,9.01789215686275,1.35776960784314,0,6.15747549019608,4.36313725490196,3.81985294117647,0.13703431372549,118.53137254902,0,0
2014-06-07,22.0107107843137,20.320637254902,7.57225490196078,0.552867647058824,0,5.31877450980392,4.46526960784314,3.54960784313726,0.166642156862745,118.474387254902,0,0
2014-06-08,17.3654411764706,14.1516911764706,6.47698529411765,0.583823529411765,0,6.90828431372549,4.41313725490196,3.49112745098039,0.135,118.441617647059,0,0
2014-06-09,14.88125,9.14223039215686,8.25007352941177,1.40205882352941,0,5.99102941176471,4.37188725490196,3.77105392156863,0.113137254901961,118.408455882353,0,0
2014-06-10,19.1668382352941,8.08946078431373,9.78051470588235,2.20240196078431,0,6.15553921568627,5.31267156862745,3.89894607843137,0.202671568627451,140.815318627451,6.65350490196078,0
2014-06-11,20.9804901960784,14.9672058823529,7.61529411764706,2.54531862745098,0,6.05950980392157,5.90718137254902,4.72468137254902,0.229632352941176,158.210024509804,10.3300980392157,0
2014-06-12,20.6817156862745,12.5780392156863,6.86387254901961,2.0243137254902,0,5.23235294117647,5.85512254901961,7.8509068627451,0.367279411764706,178.159093137255,13.7275490196078,0
2014-06-13,16.6045098039216,10.6000245098039,4.67389705882353,0.479730392156863,0,5.73424019607843,3.93796568627451,8.01227941176471,0.293529411764706,136.054975490196,13.5894852941176,0
2014-06-14,16.3291911764706,7.84747549019608,5.38924019607843,0.526544117647059,0,3.45291666666667,3.45526960784314,7.95825980392157,0.146421568627451,118.808039215686,8.8006862745098,0
2014-06-15,17.121568627451,8.55968137254902,5.6430637254902,0.395710784313725,0,3.52262254901961,3.62227941176471,7.01188725490196,0.122475490196078,111.577769607843,9.3531862745098,0
2014-06-16,17.4107598039216,8.00012254901961,5.69377450980392,0.382769607843137,0,4.10279411764706,6.25473039215686,9.34129901960784,0.23843137254902,178.384411764706,11.4182843137255,0
2014-06-17,18.7286274509804,9.00276960784314,5.36441176470588,0.515808823529412,0,4.19997549019608,6.39333333333333,8.58622549019608,0.260392156862745,177.850049019608,12.3387745098039,0
2014-06-18,19.4078676470588,10.8472794117647,5.01924019607843,0.607230392156863,0,4.89644607843137,5.79392156862745,11.0702941176471,0.278088235294118,173.409852941176,5.69245098039216,0
2014-06-19,16.7408578431373,8.94017156862745,4.74762254901961,0.579289215686275,0,5.58855392156863,6.07598039215686,9.79436274509804,0.218235294117647,178.19193627451,13.4170343137255,0
2014-06-20,19.8562745098039,12.4230147058824,4.82379901960784,0.716642156862745,0,4.11281862745098,6.5021568627451,8.16561274509804,0.314019607843137,177.768799019608,16.0003921568627,0
2014-06-21,24.1596078431373,14.1538235294118,5.37338235294118,0.750392156862745,0,4.22713235294118,4.66428921568627,6.40997549019608,0.168014705882353,133.267990196078,2.67561274509804,0
2014-06-22,18.8179166666667,10.7359558823529,5.54053921568627,0.692941176470588,0,5.96066176470588,5.97629901960784,8.79666666666667,0.216397058823529,177.956029411765,10.1923039215686,0
2014-06-23,18.5621323529412,10.4672549019608,6.32289215686274,0.812279411764706,0,5.46776960784314,5.70291666666667,8.88649509803922,0.20843137254902,178.057230392157,13.0527205882353,0
2014-06-24,18.7313725490196,11.1736029411765,5.86066176470588,0.835980392156863,0,5.48617647058824,5.61333333333333,8.46100490196078,0.212524509803922,173.089166666667,14.7063725490196,0
2014-06-25,17.7769852941176,9.91852941176471,5.84333333333333,0.757107843137255,0,6.09507352941176,5.69870098039216,9.15470588235294,0.206691176470588,178.215710784314,14.3142892156863,0
2014-06-26,20.3716176470588,12.293431372549,6.40049019607843,0.757671568627451,0,5.36875,5.70088235294118,9.85308823529412,0.171789215686275,175.979730392157,12.7700245098039,0
2014-06-27,27.9804901960784,13.3236519607843,6.33575980392157,0.825122549019608,0,4.72632352941177,6.04379901960784,9.19414215686274,0.197598039215686,178.879607843137,11.3004901960784,0
2014-06-28,26.7806862745098,11.1869362745098,5.48360294117647,0.87046568627451,0,6.52294117647059,4.57629901960784,6.96522058823529,0.137377450980392,134.068308823529,15.3939460784314,0
2014-06-29,28.4586029411765,13.9991421568627,4.22490196078431,0.648602941176471,0,4.49161764705882,3.83916666666667,6.26088235294118,0.145661764705882,114.038357843137,12.0029411764706,0
2014-06-30,34.305637254902,22.8470588235294,5.03649509803922,0.631838235294118,0,3.77585784313726,3.11848039215686,6.78906862745098,0.112450980392157,96.7235294117647,2.37644607843137,0
2014-07-01,29.0142156862745,14.8206862745098,5.90247549019608,0.694975490196078,0,4.95009803921569,4.65973039215686,10.8413725490196,0.212107843137255,151.082205882353,2.95085784313726,0
2014-07-02,20.0323284313725,9.79235294117647,6.79634803921569,0.529558823529412,0,3.55178921568628,3.25245098039216,8.46433823529412,0.112867647058824,111.651078431373,5.96546568627451,0
2014-07-03,10.8527450980392,5.40296568627451,5.23269607843137,0.388627450980392,0,3.26710784313726,4.3131862745098,12.9107843137255,0.154632352941176,153.239950980392,16.0658578431373,0
2014-07-04,12.7017647058824,8.4490931372549,5.4171568627451,0.495,0,5.68259803921569,5.42269607843137,12.529068627451,0.156519607843137,172.859534313726,13.8797549019608,0
2014-07-05,15.6838970588235,13.2675735294118,6.28176470588235,0.6125,0,6.19598039215686,5.01776960784314,9.60732843137255,0.13078431372549,150.716446078431,9.42497549019608,0
2014-07-06,15.1675490196078,12.1487990196078,6.63311274509804,0.583455882352941,0,6.38698529411765,5.44843137254902,11.6744607843137,0.173308823529412,177.912132352941,7.67321078431373,0
2014-07-07,16.3509558823529,14.4023284313725,10.9452941176471,0.475294117647059,0,7.3328431372549,5.77982843137255,11.2157598039216,0.184313725490196,177.773970588235,13.8025980392157,0
